Sampling rate: 250Hz, SamplingInterval: 4ms
Type, Description, Position, Length, Channel
Pulse Artifact, R, 1303803, 1, ECG
Pulse Artifact, R, 1304059, 1, ECG
Pulse Artifact, R, 1304289, 1, ECG
Pulse Artifact, R, 1304533, 1, ECG
Pulse Artifact, R, 1304790, 1, ECG
Pulse Artifact, R, 1305046, 1, ECG
Pulse Artifact, R, 1305262, 1, ECG
Pulse Artifact, R, 1305504, 1, ECG
Pulse Artifact, R, 1305781, 1, ECG
Pulse Artifact, R, 1306017, 1, ECG
Pulse Artifact, R, 1306242, 1, ECG
Pulse Artifact, R, 1306519, 1, ECG
Pulse Artifact, R, 1306781, 1, ECG
Pulse Artifact, R, 1307017, 1, ECG
Pulse Artifact, R, 1307260, 1, ECG
Pulse Artifact, R, 1307527, 1, ECG
Pulse Artifact, R, 1307789, 1, ECG
Pulse Artifact, R, 1308029, 1, ECG
Pulse Artifact, R, 1308275, 1, ECG
Pulse Artifact, R, 1308538, 1, ECG
Pulse Artifact, R, 1308796, 1, ECG
Pulse Artifact, R, 1309029, 1, ECG
Pulse Artifact, R, 1309267, 1, ECG
Pulse Artifact, R, 1309518, 1, ECG
Pulse Artifact, R, 1309777, 1, ECG
Pulse Artifact, R, 1310004, 1, ECG
Pulse Artifact, R, 1310251, 1, ECG
Pulse Artifact, R, 1310525, 1, ECG
Pulse Artifact, R, 1310771, 1, ECG
Pulse Artifact, R, 1310993, 1, ECG
Pulse Artifact, R, 1311230, 1, ECG
Pulse Artifact, R, 1311487, 1, ECG
Pulse Artifact, R, 1311742, 1, ECG
Pulse Artifact, R, 1311962, 1, ECG
Pulse Artifact, R, 1312204, 1, ECG
Pulse Artifact, R, 1312466, 1, ECG
Pulse Artifact, R, 1312720, 1, ECG
Pulse Artifact, R, 1312944, 1, ECG
Pulse Artifact, R, 1313195, 1, ECG
Pulse Artifact, R, 1313468, 1, ECG
Pulse Artifact, R, 1313721, 1, ECG
Pulse Artifact, R, 1313946, 1, ECG
Pulse Artifact, R, 1314194, 1, ECG
Pulse Artifact, R, 1314451, 1, ECG
Pulse Artifact, R, 1314704, 1, ECG
Pulse Artifact, R, 1314929, 1, ECG
Pulse Artifact, R, 1315183, 1, ECG
Pulse Artifact, R, 1315448, 1, ECG
Pulse Artifact, R, 1315689, 1, ECG
Pulse Artifact, R, 1315913, 1, ECG
Pulse Artifact, R, 1316173, 1, ECG
Pulse Artifact, R, 1316426, 1, ECG
Pulse Artifact, R, 1316651, 1, ECG
Pulse Artifact, R, 1316882, 1, ECG
Pulse Artifact, R, 1317155, 1, ECG
Pulse Artifact, R, 1317416, 1, ECG
Pulse Artifact, R, 1317638, 1, ECG
Pulse Artifact, R, 1317875, 1, ECG
Pulse Artifact, R, 1318150, 1, ECG
Pulse Artifact, R, 1318405, 1, ECG
Pulse Artifact, R, 1318635, 1, ECG
Pulse Artifact, R, 1318891, 1, ECG
Pulse Artifact, R, 1319157, 1, ECG
Pulse Artifact, R, 1319407, 1, ECG
Pulse Artifact, R, 1319637, 1, ECG
Pulse Artifact, R, 1319885, 1, ECG
Pulse Artifact, R, 1320148, 1, ECG
Pulse Artifact, R, 1320394, 1, ECG
Pulse Artifact, R, 1320611, 1, ECG
Pulse Artifact, R, 1320861, 1, ECG
Pulse Artifact, R, 1321093, 1, ECG
Pulse Artifact, R, 1321332, 1, ECG
Pulse Artifact, R, 1321551, 1, ECG
Pulse Artifact, R, 1321805, 1, ECG
Pulse Artifact, R, 1322081, 1, ECG
Pulse Artifact, R, 1322325, 1, ECG
Pulse Artifact, R, 1322543, 1, ECG
Pulse Artifact, R, 1322820, 1, ECG
Pulse Artifact, R, 1323098, 1, ECG
Pulse Artifact, R, 1323340, 1, ECG
Pulse Artifact, R, 1323568, 1, ECG
Pulse Artifact, R, 1323834, 1, ECG
Pulse Artifact, R, 1324090, 1, ECG
Pulse Artifact, R, 1324324, 1, ECG
Pulse Artifact, R, 1324579, 1, ECG
Pulse Artifact, R, 1324840, 1, ECG
Pulse Artifact, R, 1325099, 1, ECG
Pulse Artifact, R, 1325330, 1, ECG
Pulse Artifact, R, 1325565, 1, ECG
Pulse Artifact, R, 1325848, 1, ECG
Pulse Artifact, R, 1326112, 1, ECG
Pulse Artifact, R, 1326349, 1, ECG
Pulse Artifact, R, 1326611, 1, ECG
Pulse Artifact, R, 1326879, 1, ECG
Pulse Artifact, R, 1327139, 1, ECG
Pulse Artifact, R, 1327375, 1, ECG
Pulse Artifact, R, 1327628, 1, ECG
Pulse Artifact, R, 1327888, 1, ECG
Pulse Artifact, R, 1328138, 1, ECG
Pulse Artifact, R, 1328360, 1, ECG
Pulse Artifact, R, 1328604, 1, ECG
Pulse Artifact, R, 1328857, 1, ECG
Pulse Artifact, R, 1329101, 1, ECG
Pulse Artifact, R, 1329314, 1, ECG
Pulse Artifact, R, 1329553, 1, ECG
Pulse Artifact, R, 1329809, 1, ECG
Pulse Artifact, R, 1330055, 1, ECG
Pulse Artifact, R, 1330276, 1, ECG
Pulse Artifact, R, 1330504, 1, ECG
Pulse Artifact, R, 1330810, 1, ECG
Pulse Artifact, R, 1331074, 1, ECG
Pulse Artifact, R, 1331304, 1, ECG
Pulse Artifact, R, 1331565, 1, ECG
Pulse Artifact, R, 1331828, 1, ECG
Pulse Artifact, R, 1332066, 1, ECG
Pulse Artifact, R, 1332284, 1, ECG
Pulse Artifact, R, 1332532, 1, ECG
Pulse Artifact, R, 1332787, 1, ECG
Pulse Artifact, R, 1333010, 1, ECG
Pulse Artifact, R, 1333269, 1, ECG
Pulse Artifact, R, 1333554, 1, ECG
Pulse Artifact, R, 1333816, 1, ECG
Pulse Artifact, R, 1334043, 1, ECG
Pulse Artifact, R, 1334298, 1, ECG
Pulse Artifact, R, 1334761, 1, ECG
Pulse Artifact, R, 1335004, 1, ECG
Pulse Artifact, R, 1335256, 1, ECG
Pulse Artifact, R, 1335530, 1, ECG
Pulse Artifact, R, 1335780, 1, ECG
Pulse Artifact, R, 1336002, 1, ECG
Pulse Artifact, R, 1336254, 1, ECG
Pulse Artifact, R, 1336540, 1, ECG
Pulse Artifact, R, 1336822, 1, ECG
Pulse Artifact, R, 1337059, 1, ECG
Pulse Artifact, R, 1337313, 1, ECG
Pulse Artifact, R, 1337570, 1, ECG
Pulse Artifact, R, 1338006, 1, ECG
Pulse Artifact, R, 1338250, 1, ECG
Pulse Artifact, R, 1338497, 1, ECG
Pulse Artifact, R, 1338744, 1, ECG
Pulse Artifact, R, 1338967, 1, ECG
Pulse Artifact, R, 1339205, 1, ECG
Pulse Artifact, R, 1339518, 1, ECG
Pulse Artifact, R, 1339804, 1, ECG
Pulse Artifact, R, 1340046, 1, ECG
Pulse Artifact, R, 1340318, 1, ECG
Pulse Artifact, R, 1340821, 1, ECG
Pulse Artifact, R, 1341056, 1, ECG
Pulse Artifact, R, 1341315, 1, ECG
Pulse Artifact, R, 1341561, 1, ECG
Pulse Artifact, R, 1341790, 1, ECG
Pulse Artifact, R, 1342046, 1, ECG
Pulse Artifact, R, 1342305, 1, ECG
Pulse Artifact, R, 1342545, 1, ECG
Pulse Artifact, R, 1342766, 1, ECG
Pulse Artifact, R, 1343023, 1, ECG
Pulse Artifact, R, 1343269, 1, ECG
Pulse Artifact, R, 1343484, 1, ECG
Pulse Artifact, R, 1343723, 1, ECG
Pulse Artifact, R, 1343979, 1, ECG
Pulse Artifact, R, 1344241, 1, ECG
Pulse Artifact, R, 1344462, 1, ECG
Pulse Artifact, R, 1344699, 1, ECG
Pulse Artifact, R, 1344972, 1, ECG
Pulse Artifact, R, 1345227, 1, ECG
Pulse Artifact, R, 1345456, 1, ECG
Pulse Artifact, R, 1345719, 1, ECG
Pulse Artifact, R, 1345982, 1, ECG
Pulse Artifact, R, 1346226, 1, ECG
Pulse Artifact, R, 1346452, 1, ECG
Pulse Artifact, R, 1346696, 1, ECG
Pulse Artifact, R, 1346973, 1, ECG
Pulse Artifact, R, 1347223, 1, ECG
Pulse Artifact, R, 1347453, 1, ECG
Pulse Artifact, R, 1347714, 1, ECG
Pulse Artifact, R, 1347970, 1, ECG
Pulse Artifact, R, 1348218, 1, ECG
Pulse Artifact, R, 1348453, 1, ECG
Pulse Artifact, R, 1348716, 1, ECG
Pulse Artifact, R, 1348983, 1, ECG
Pulse Artifact, R, 1349228, 1, ECG
Pulse Artifact, R, 1349461, 1, ECG
Pulse Artifact, R, 1349722, 1, ECG
Pulse Artifact, R, 1349989, 1, ECG
Pulse Artifact, R, 1350232, 1, ECG
Pulse Artifact, R, 1350470, 1, ECG
Pulse Artifact, R, 1350737, 1, ECG
Pulse Artifact, R, 1350994, 1, ECG
Pulse Artifact, R, 1351237, 1, ECG
Pulse Artifact, R, 1351480, 1, ECG
Pulse Artifact, R, 1351740, 1, ECG
Pulse Artifact, R, 1351993, 1, ECG
Pulse Artifact, R, 1352226, 1, ECG
Pulse Artifact, R, 1352467, 1, ECG
Pulse Artifact, R, 1352725, 1, ECG
Pulse Artifact, R, 1352969, 1, ECG
Pulse Artifact, R, 1353190, 1, ECG
Pulse Artifact, R, 1353428, 1, ECG
Pulse Artifact, R, 1353692, 1, ECG
Pulse Artifact, R, 1353952, 1, ECG
Pulse Artifact, R, 1354175, 1, ECG
Pulse Artifact, R, 1354404, 1, ECG
Pulse Artifact, R, 1354674, 1, ECG
Pulse Artifact, R, 1354927, 1, ECG
Pulse Artifact, R, 1355149, 1, ECG
Pulse Artifact, R, 1355393, 1, ECG
Pulse Artifact, R, 1355665, 1, ECG
Pulse Artifact, R, 1355923, 1, ECG
Pulse Artifact, R, 1356156, 1, ECG
Pulse Artifact, R, 1356400, 1, ECG
Pulse Artifact, R, 1356653, 1, ECG
Pulse Artifact, R, 1356897, 1, ECG
Pulse Artifact, R, 1357117, 1, ECG
Pulse Artifact, R, 1357361, 1, ECG
Pulse Artifact, R, 1357640, 1, ECG
Pulse Artifact, R, 1357885, 1, ECG
Pulse Artifact, R, 1358108, 1, ECG
Pulse Artifact, R, 1358369, 1, ECG
Pulse Artifact, R, 1358626, 1, ECG
Pulse Artifact, R, 1358862, 1, ECG
Pulse Artifact, R, 1359083, 1, ECG
Pulse Artifact, R, 1359355, 1, ECG
Pulse Artifact, R, 1359620, 1, ECG
Pulse Artifact, R, 1359856, 1, ECG
Pulse Artifact, R, 1360091, 1, ECG
Pulse Artifact, R, 1360350, 1, ECG
Pulse Artifact, R, 1360608, 1, ECG
Pulse Artifact, R, 1360840, 1, ECG
Pulse Artifact, R, 1361092, 1, ECG
Pulse Artifact, R, 1361359, 1, ECG
Pulse Artifact, R, 1361611, 1, ECG
Pulse Artifact, R, 1361844, 1, ECG
Pulse Artifact, R, 1362103, 1, ECG
Pulse Artifact, R, 1362367, 1, ECG
Pulse Artifact, R, 1362609, 1, ECG
Pulse Artifact, R, 1362841, 1, ECG
Pulse Artifact, R, 1363097, 1, ECG
Pulse Artifact, R, 1363344, 1, ECG
Pulse Artifact, R, 1363563, 1, ECG
Pulse Artifact, R, 1363799, 1, ECG
Pulse Artifact, R, 1364049, 1, ECG
Pulse Artifact, R, 1364289, 1, ECG
Pulse Artifact, R, 1364507, 1, ECG
Pulse Artifact, R, 1364782, 1, ECG
Pulse Artifact, R, 1365054, 1, ECG
Pulse Artifact, R, 1365291, 1, ECG
Pulse Artifact, R, 1365513, 1, ECG
Pulse Artifact, R, 1365771, 1, ECG
Pulse Artifact, R, 1366031, 1, ECG
Pulse Artifact, R, 1366274, 1, ECG
Pulse Artifact, R, 1366496, 1, ECG
Pulse Artifact, R, 1366742, 1, ECG
Pulse Artifact, R, 1366992, 1, ECG
Pulse Artifact, R, 1367235, 1, ECG
Pulse Artifact, R, 1367461, 1, ECG
Pulse Artifact, R, 1367710, 1, ECG
Pulse Artifact, R, 1367958, 1, ECG
Pulse Artifact, R, 1368359, 1, ECG
Pulse Artifact, R, 1368572, 1, ECG
Pulse Artifact, R, 1368771, 1, ECG
Pulse Artifact, R, 1368968, 1, ECG
Pulse Artifact, R, 1369353, 1, ECG
Pulse Artifact, R, 1369552, 1, ECG
Pulse Artifact, R, 1369746, 1, ECG
Pulse Artifact, R, 1369946, 1, ECG
Pulse Artifact, R, 1370163, 1, ECG
Pulse Artifact, R, 1370565, 1, ECG
Pulse Artifact, R, 1370788, 1, ECG
Pulse Artifact, R, 1371565, 1, ECG
Pulse Artifact, R, 1371757, 1, ECG
Pulse Artifact, R, 1371950, 1, ECG
Pulse Artifact, R, 1372168, 1, ECG
Pulse Artifact, R, 1372381, 1, ECG
Pulse Artifact, R, 1372572, 1, ECG
Pulse Artifact, R, 1372770, 1, ECG
Pulse Artifact, R, 1372965, 1, ECG
Pulse Artifact, R, 1373564, 1, ECG
Pulse Artifact, R, 1373948, 1, ECG
Pulse Artifact, R, 1374304, 1, ECG
Pulse Artifact, R, 1374834, 1, ECG
Pulse Artifact, R, 1375033, 1, ECG
Pulse Artifact, R, 1375322, 1, ECG
Pulse Artifact, R, 1375534, 1, ECG
Pulse Artifact, R, 1376456, 1, ECG
Pulse Artifact, R, 1376810, 1, ECG
Pulse Artifact, R, 1377136, 1, ECG
Pulse Artifact, R, 1377807, 1, ECG
Pulse Artifact, R, 1378142, 1, ECG
Pulse Artifact, R, 1378492, 1, ECG
Pulse Artifact, R, 1378857, 1, ECG
Pulse Artifact, R, 1379960, 1, ECG
Pulse Artifact, R, 1380492, 1, ECG
Pulse Artifact, R, 1380862, 1, ECG
Pulse Artifact, R, 1381051, 1, ECG
Pulse Artifact, R, 1381437, 1, ECG
Pulse Artifact, R, 1381844, 1, ECG
Pulse Artifact, R, 1382061, 1, ECG
Pulse Artifact, R, 1382270, 1, ECG
Pulse Artifact, R, 1382494, 1, ECG
Pulse Artifact, R, 1383139, 1, ECG
Pulse Artifact, R, 1383370, 1, ECG
Pulse Artifact, R, 1383597, 1, ECG
Pulse Artifact, R, 1383813, 1, ECG
Pulse Artifact, R, 1384029, 1, ECG
Pulse Artifact, R, 1384226, 1, ECG
Pulse Artifact, R, 1384455, 1, ECG
Pulse Artifact, R, 1384679, 1, ECG
Pulse Artifact, R, 1384879, 1, ECG
Pulse Artifact, R, 1385088, 1, ECG
Pulse Artifact, R, 1385736, 1, ECG
Pulse Artifact, R, 1385952, 1, ECG
Pulse Artifact, R, 1386173, 1, ECG
Pulse Artifact, R, 1386575, 1, ECG
Pulse Artifact, R, 1386799, 1, ECG
Pulse Artifact, R, 1387240, 1, ECG
Pulse Artifact, R, 1387473, 1, ECG
Pulse Artifact, R, 1387908, 1, ECG
Pulse Artifact, R, 1388134, 1, ECG
Pulse Artifact, R, 1388353, 1, ECG
Pulse Artifact, R, 1388566, 1, ECG
Pulse Artifact, R, 1388775, 1, ECG
Pulse Artifact, R, 1389005, 1, ECG
Pulse Artifact, R, 1389246, 1, ECG
Pulse Artifact, R, 1389471, 1, ECG
Pulse Artifact, R, 1389813, 1, ECG
Pulse Artifact, R, 1390235, 1, ECG
Pulse Artifact, R, 1390438, 1, ECG
Pulse Artifact, R, 1390649, 1, ECG
Pulse Artifact, R, 1390868, 1, ECG
Pulse Artifact, R, 1391079, 1, ECG
Pulse Artifact, R, 1391297, 1, ECG
Pulse Artifact, R, 1391500, 1, ECG
Pulse Artifact, R, 1391695, 1, ECG
Pulse Artifact, R, 1391895, 1, ECG
Pulse Artifact, R, 1392089, 1, ECG
Pulse Artifact, R, 1392284, 1, ECG
Pulse Artifact, R, 1392836, 1, ECG
Pulse Artifact, R, 1393205, 1, ECG
Pulse Artifact, R, 1393420, 1, ECG
Pulse Artifact, R, 1393798, 1, ECG
Pulse Artifact, R, 1394019, 1, ECG
Pulse Artifact, R, 1394230, 1, ECG
Pulse Artifact, R, 1394599, 1, ECG
Pulse Artifact, R, 1394801, 1, ECG
Pulse Artifact, R, 1395027, 1, ECG
Pulse Artifact, R, 1395425, 1, ECG
Pulse Artifact, R, 1395645, 1, ECG
Pulse Artifact, R, 1395858, 1, ECG
Pulse Artifact, R, 1396074, 1, ECG
Pulse Artifact, R, 1396313, 1, ECG
Pulse Artifact, R, 1396549, 1, ECG
Pulse Artifact, R, 1396967, 1, ECG
Pulse Artifact, R, 1397202, 1, ECG
Pulse Artifact, R, 1397437, 1, ECG
Pulse Artifact, R, 1397684, 1, ECG
Pulse Artifact, R, 1398117, 1, ECG
Pulse Artifact, R, 1398352, 1, ECG
Pulse Artifact, R, 1398587, 1, ECG
Pulse Artifact, R, 1398834, 1, ECG
Pulse Artifact, R, 1399280, 1, ECG
Pulse Artifact, R, 1399525, 1, ECG
Pulse Artifact, R, 1399751, 1, ECG
Pulse Artifact, R, 1399981, 1, ECG
Pulse Artifact, R, 1400235, 1, ECG
Pulse Artifact, R, 1400697, 1, ECG
Pulse Artifact, R, 1400945, 1, ECG
Pulse Artifact, R, 1401165, 1, ECG
Pulse Artifact, R, 1401389, 1, ECG
Pulse Artifact, R, 1401615, 1, ECG
Pulse Artifact, R, 1401826, 1, ECG
Pulse Artifact, R, 1402025, 1, ECG
Pulse Artifact, R, 1402243, 1, ECG
Pulse Artifact, R, 1402445, 1, ECG
Pulse Artifact, R, 1402648, 1, ECG
Pulse Artifact, R, 1402867, 1, ECG
Pulse Artifact, R, 1403090, 1, ECG
Pulse Artifact, R, 1403315, 1, ECG
Pulse Artifact, R, 1403555, 1, ECG
Pulse Artifact, R, 1403963, 1, ECG
Pulse Artifact, R, 1404219, 1, ECG
Pulse Artifact, R, 1404650, 1, ECG
Pulse Artifact, R, 1404902, 1, ECG
Pulse Artifact, R, 1405142, 1, ECG
Pulse Artifact, R, 1405578, 1, ECG
Pulse Artifact, R, 1405851, 1, ECG
Pulse Artifact, R, 1406297, 1, ECG
Pulse Artifact, R, 1406516, 1, ECG
Pulse Artifact, R, 1406719, 1, ECG
Pulse Artifact, R, 1406929, 1, ECG
Pulse Artifact, R, 1407155, 1, ECG
Pulse Artifact, R, 1407390, 1, ECG
Pulse Artifact, R, 1407820, 1, ECG
Pulse Artifact, R, 1408029, 1, ECG
Pulse Artifact, R, 1408219, 1, ECG
Pulse Artifact, R, 1408731, 1, ECG
Pulse Artifact, R, 1409225, 1, ECG
Pulse Artifact, R, 1409436, 1, ECG
Pulse Artifact, R, 1409637, 1, ECG
Pulse Artifact, R, 1409839, 1, ECG
Pulse Artifact, R, 1410035, 1, ECG
Pulse Artifact, R, 1410258, 1, ECG
Pulse Artifact, R, 1410472, 1, ECG
Pulse Artifact, R, 1410680, 1, ECG
Pulse Artifact, R, 1410910, 1, ECG
Pulse Artifact, R, 1411139, 1, ECG
Pulse Artifact, R, 1411561, 1, ECG
Pulse Artifact, R, 1412049, 1, ECG
Pulse Artifact, R, 1412485, 1, ECG
Pulse Artifact, R, 1412722, 1, ECG
Pulse Artifact, R, 1413191, 1, ECG
Pulse Artifact, R, 1413433, 1, ECG
Pulse Artifact, R, 1413650, 1, ECG
Pulse Artifact, R, 1413862, 1, ECG
Pulse Artifact, R, 1414293, 1, ECG
Pulse Artifact, R, 1414533, 1, ECG
Pulse Artifact, R, 1414776, 1, ECG
Pulse Artifact, R, 1415217, 1, ECG
Pulse Artifact, R, 1415474, 1, ECG
Pulse Artifact, R, 1415703, 1, ECG
Pulse Artifact, R, 1415940, 1, ECG
Pulse Artifact, R, 1416182, 1, ECG
Pulse Artifact, R, 1416632, 1, ECG
Pulse Artifact, R, 1416870, 1, ECG
Pulse Artifact, R, 1417112, 1, ECG
Pulse Artifact, R, 1417365, 1, ECG
Pulse Artifact, R, 1417823, 1, ECG
Pulse Artifact, R, 1418073, 1, ECG
Pulse Artifact, R, 1418315, 1, ECG
Pulse Artifact, R, 1418558, 1, ECG
Pulse Artifact, R, 1418793, 1, ECG
Pulse Artifact, R, 1419033, 1, ECG
Pulse Artifact, R, 1419490, 1, ECG
Pulse Artifact, R, 1419710, 1, ECG
Pulse Artifact, R, 1419912, 1, ECG
Pulse Artifact, R, 1420127, 1, ECG
Pulse Artifact, R, 1420367, 1, ECG
Pulse Artifact, R, 1420584, 1, ECG
Pulse Artifact, R, 1421252, 1, ECG
Pulse Artifact, R, 1421705, 1, ECG
Pulse Artifact, R, 1421939, 1, ECG
Pulse Artifact, R, 1422201, 1, ECG
Pulse Artifact, R, 1422613, 1, ECG
Pulse Artifact, R, 1422841, 1, ECG
Pulse Artifact, R, 1423060, 1, ECG
Pulse Artifact, R, 1423271, 1, ECG
Pulse Artifact, R, 1423481, 1, ECG
Pulse Artifact, R, 1423934, 1, ECG
Pulse Artifact, R, 1424166, 1, ECG
Pulse Artifact, R, 1424377, 1, ECG
Pulse Artifact, R, 1424589, 1, ECG
Pulse Artifact, R, 1424810, 1, ECG
Pulse Artifact, R, 1425058, 1, ECG
Pulse Artifact, R, 1425490, 1, ECG
Pulse Artifact, R, 1425736, 1, ECG
Pulse Artifact, R, 1425960, 1, ECG
Pulse Artifact, R, 1426162, 1, ECG
Pulse Artifact, R, 1426386, 1, ECG
Pulse Artifact, R, 1426636, 1, ECG
Pulse Artifact, R, 1426860, 1, ECG
Pulse Artifact, R, 1427103, 1, ECG
Pulse Artifact, R, 1427543, 1, ECG
Pulse Artifact, R, 1427784, 1, ECG
Pulse Artifact, R, 1428002, 1, ECG
Pulse Artifact, R, 1428232, 1, ECG
Pulse Artifact, R, 1428495, 1, ECG
Pulse Artifact, R, 1428948, 1, ECG
Pulse Artifact, R, 1429195, 1, ECG
Pulse Artifact, R, 1429414, 1, ECG
Pulse Artifact, R, 1429663, 1, ECG
Pulse Artifact, R, 1429933, 1, ECG
Pulse Artifact, R, 1430393, 1, ECG
Pulse Artifact, R, 1430639, 1, ECG
Pulse Artifact, R, 1430866, 1, ECG
Pulse Artifact, R, 1431113, 1, ECG
Pulse Artifact, R, 1431376, 1, ECG
Pulse Artifact, R, 1431597, 1, ECG
Pulse Artifact, R, 1431799, 1, ECG
Pulse Artifact, R, 1432013, 1, ECG
Pulse Artifact, R, 1432245, 1, ECG
Pulse Artifact, R, 1432470, 1, ECG
Pulse Artifact, R, 1432675, 1, ECG
Pulse Artifact, R, 1432897, 1, ECG
Pulse Artifact, R, 1433355, 1, ECG
Pulse Artifact, R, 1433575, 1, ECG
Pulse Artifact, R, 1433788, 1, ECG
Pulse Artifact, R, 1434029, 1, ECG
Pulse Artifact, R, 1434262, 1, ECG
Pulse Artifact, R, 1434485, 1, ECG
Pulse Artifact, R, 1434914, 1, ECG
Pulse Artifact, R, 1435157, 1, ECG
Pulse Artifact, R, 1435373, 1, ECG
Pulse Artifact, R, 1435595, 1, ECG
Pulse Artifact, R, 1436033, 1, ECG
Pulse Artifact, R, 1436461, 1, ECG
Pulse Artifact, R, 1436670, 1, ECG
Pulse Artifact, R, 1436914, 1, ECG
Pulse Artifact, R, 1437337, 1, ECG
Pulse Artifact, R, 1437561, 1, ECG
Pulse Artifact, R, 1437799, 1, ECG
Pulse Artifact, R, 1438241, 1, ECG
Pulse Artifact, R, 1438468, 1, ECG
Pulse Artifact, R, 1438674, 1, ECG
Pulse Artifact, R, 1438879, 1, ECG
Pulse Artifact, R, 1439095, 1, ECG
Pulse Artifact, R, 1439339, 1, ECG
Pulse Artifact, R, 1439777, 1, ECG
Pulse Artifact, R, 1439971, 1, ECG
Pulse Artifact, R, 1440189, 1, ECG
Pulse Artifact, R, 1440406, 1, ECG
Pulse Artifact, R, 1440625, 1, ECG
Pulse Artifact, R, 1440843, 1, ECG
Pulse Artifact, R, 1441049, 1, ECG
Pulse Artifact, R, 1441279, 1, ECG
Pulse Artifact, R, 1441703, 1, ECG
Pulse Artifact, R, 1441953, 1, ECG
Pulse Artifact, R, 1442613, 1, ECG
Pulse Artifact, R, 1443034, 1, ECG
Pulse Artifact, R, 1443467, 1, ECG
Pulse Artifact, R, 1443692, 1, ECG
Pulse Artifact, R, 1444134, 1, ECG
Pulse Artifact, R, 1444367, 1, ECG
Pulse Artifact, R, 1444819, 1, ECG
Pulse Artifact, R, 1445257, 1, ECG
Pulse Artifact, R, 1445742, 1, ECG
Pulse Artifact, R, 1445973, 1, ECG
Pulse Artifact, R, 1446201, 1, ECG
Pulse Artifact, R, 1446423, 1, ECG
Pulse Artifact, R, 1446860, 1, ECG
Pulse Artifact, R, 1447100, 1, ECG
Pulse Artifact, R, 1447528, 1, ECG
Pulse Artifact, R, 1447966, 1, ECG
Pulse Artifact, R, 1448726, 1, ECG
Pulse Artifact, R, 1449077, 1, ECG
Pulse Artifact, R, 1450072, 1, ECG
Pulse Artifact, R, 1450267, 1, ECG
Pulse Artifact, R, 1450464, 1, ECG
Pulse Artifact, R, 1450663, 1, ECG
Pulse Artifact, R, 1450863, 1, ECG
Pulse Artifact, R, 1451058, 1, ECG
Pulse Artifact, R, 1451270, 1, ECG
Pulse Artifact, R, 1451471, 1, ECG
Pulse Artifact, R, 1451711, 1, ECG
Pulse Artifact, R, 1451943, 1, ECG
Pulse Artifact, R, 1452359, 1, ECG
Pulse Artifact, R, 1452606, 1, ECG
Pulse Artifact, R, 1452832, 1, ECG
Pulse Artifact, R, 1453059, 1, ECG
Pulse Artifact, R, 1453297, 1, ECG
Pulse Artifact, R, 1453506, 1, ECG
Pulse Artifact, R, 1453703, 1, ECG
Pulse Artifact, R, 1453926, 1, ECG
Pulse Artifact, R, 1454154, 1, ECG
Pulse Artifact, R, 1454565, 1, ECG
Pulse Artifact, R, 1454774, 1, ECG
Pulse Artifact, R, 1454987, 1, ECG
Pulse Artifact, R, 1455201, 1, ECG
Pulse Artifact, R, 1455403, 1, ECG
Pulse Artifact, R, 1455599, 1, ECG
Pulse Artifact, R, 1455837, 1, ECG
Pulse Artifact, R, 1456459, 1, ECG
Pulse Artifact, R, 1456683, 1, ECG
Pulse Artifact, R, 1456909, 1, ECG
Pulse Artifact, R, 1457123, 1, ECG
Pulse Artifact, R, 1457330, 1, ECG
Pulse Artifact, R, 1457555, 1, ECG
Pulse Artifact, R, 1458155, 1, ECG
Pulse Artifact, R, 1458365, 1, ECG
Pulse Artifact, R, 1458584, 1, ECG
Pulse Artifact, R, 1458807, 1, ECG
Pulse Artifact, R, 1459021, 1, ECG
Pulse Artifact, R, 1459430, 1, ECG
Pulse Artifact, R, 1459713, 1, ECG
Pulse Artifact, R, 1460113, 1, ECG
Pulse Artifact, R, 1460331, 1, ECG
Pulse Artifact, R, 1460578, 1, ECG
Pulse Artifact, R, 1461001, 1, ECG
Pulse Artifact, R, 1461271, 1, ECG
Pulse Artifact, R, 1461491, 1, ECG
Pulse Artifact, R, 1461724, 1, ECG
Pulse Artifact, R, 1462155, 1, ECG
Pulse Artifact, R, 1462420, 1, ECG
Pulse Artifact, R, 1462646, 1, ECG
Pulse Artifact, R, 1462892, 1, ECG
Pulse Artifact, R, 1463338, 1, ECG
Pulse Artifact, R, 1463578, 1, ECG
Pulse Artifact, R, 1463798, 1, ECG
Pulse Artifact, R, 1463998, 1, ECG
Pulse Artifact, R, 1464212, 1, ECG
Pulse Artifact, R, 1464461, 1, ECG
Pulse Artifact, R, 1464689, 1, ECG
Pulse Artifact, R, 1464905, 1, ECG
Pulse Artifact, R, 1465126, 1, ECG
Pulse Artifact, R, 1465373, 1, ECG
Pulse Artifact, R, 1465790, 1, ECG
Pulse Artifact, R, 1466011, 1, ECG
Pulse Artifact, R, 1466225, 1, ECG
Pulse Artifact, R, 1466459, 1, ECG
Pulse Artifact, R, 1466669, 1, ECG
Pulse Artifact, R, 1466876, 1, ECG
Pulse Artifact, R, 1467118, 1, ECG
Pulse Artifact, R, 1467530, 1, ECG
Pulse Artifact, R, 1467744, 1, ECG
Pulse Artifact, R, 1467966, 1, ECG
Pulse Artifact, R, 1468214, 1, ECG
Pulse Artifact, R, 1468450, 1, ECG
Pulse Artifact, R, 1468681, 1, ECG
